mode,entry_gate,exit_gate,volume,n_od_pairs
3,39,168,0.1875937490258366,12
2,156,41,0.1875937432050705,7
2,120,147,0.1874375008046627,11
3,3,98,0.18740625007194467,47
3,33,161,0.18668750172946602,17
1,4,13,0.1866875013220124,67
2,113,43,0.18668749940115958,20
3,118,61,0.18668749916832894,31
2,146,109,0.18606249886215664,82
4,2,99,0.1859374946798198,22
1,4,102,0.18575000390410423,3
3,154,81,0.18543749915261287,155
4,75,81,0.1849999981932342,35
3,49,127,0.18487499980255961,14
6,14,148,0.1846874998882413,8
1,119,170,0.1840000064112246,4
3,175,126,0.1840000010561198,17
2,145,152,0.18396875262260437,2
2,136,94,0.1838437537662685,41
5,113,140,0.18374999583465979,20
2,65,93,0.1830625020666048,28
3,118,122,0.18271875381469727,1
3,4,98,0.1825937524990877,47
2,87,151,0.18253125000046566,24
4,173,102,0.18249999824911356,8
4,156,81,0.18249999603722245,94
1,120,170,0.18228125292807817,3
5,120,161,0.18218749755760655,15
5,119,93,0.18218749575316906,18
3,173,148,0.18200000189244747,7
5,119,133,0.18187499640043825,38
5,115,162,0.18156249483581632,27
2,87,171,0.18125000747386366,6
4,51,127,0.18125000596046448,2
6,176,100,0.18125000596046448,1
1,165,43,0.18125000345753506,54
5,117,147,0.18124999944120646,7
3,39,133,0.18124999874271452,16
5,73,140,0.18124999850988388,9
6,64,162,0.18124999850988388,5
4,145,167,0.18124999571591616,12
4,12,148,0.18124999478459358,17
4,14,94,0.18124999478459358,19
6,115,63,0.1809374955482781,6
3,175,90,0.1808125008828938,28
4,77,126,0.1806250053923577,7
2,86,0,0.18034374713897705,1
5,77,94,0.18000000715255737,1
4,0,170,0.18000000156462193,2
4,4,148,0.18000000156462193,2
3,0,127,0.18000000063329935,4
4,5,168,0.17999999970197678,3
1,0,140,0.1799999992363155,2
2,27,152,0.179437501472421,55
2,51,159,0.17943749949336052,2
3,4,170,0.17900000512599945,1
2,120,160,0.1788749983534217,41
2,119,152,0.17881250281061511,20
2,33,94,0.17853126139380038,5
3,51,127,0.1785312524298206,14
1,155,28,0.17853125126566738,30
4,2,132,0.17812499805586413,22
4,120,168,0.17812499671708792,14
3,0,161,0.17800000065471977,16
3,149,38,0.1776249999529682,41
3,33,171,0.1776249996619299,19
2,165,71,0.1776249989052303,63
1,1,148,0.17728125049325172,25
4,154,122,0.17718750028871,12
1,137,96,0.17709374983678572,17
1,4,63,0.17687500144529622,24
3,165,11,0.1767187551013194,146
1,176,97,0.17671874887309968,19
4,3,97,0.17624999582767487,19
6,119,63,0.17624999582767487,2
2,146,93,0.1758437492826488,38
3,137,71,0.17581250105286017,59
2,27,147,0.1758124999469146,25
4,87,151,0.17562499619089067,21
2,74,147,0.1754999963886803,94
2,154,93,0.17500000062864274,60
5,135,102,0.17499999701976776,11
2,175,81,0.1749687491392251,103
2,74,92,0.17490626126527786,2
3,51,92,0.17490625381469727,2
2,175,38,0.17490625334903598,7
3,136,10,0.17490625125356019,83
3,49,160,0.17490624962374568,13
2,165,92,0.17490624828496948,26
3,76,28,0.1749062465969473,7
2,155,63,0.17415624819113873,43
2,51,132,0.1739999996498227,10
3,3,167,0.17399999499320984,1
4,117,126,0.17343749734573066,69
5,76,168,0.17312499618856236,61
4,165,0,0.17281249613733962,4
2,0,162,0.17275000177323818,11
3,77,61,0.1721875001094304,16
5,88,103,0.17218749970197678,9
4,116,147,0.1721874987706542,11
5,74,128,0.17218749783933163,9
4,155,104,0.17218749597668648,13
4,33,162,0.17218749597668648,7
5,1,102,0.17218749597668648,12
4,137,71,0.1721874950453639,18
5,145,159,0.1721874950453639,18
4,175,10,0.1721874950453639,17
4,60,141,0.1721874950453639,19
4,74,10,0.1721874950453639,17
6,74,28,0.17218749225139618,1
3,2,100,0.17212500178720802,47
3,18,160,0.17184375171200372,194
2,119,160,0.17184375107171945,39
2,87,161,0.17146875403705053,6
3,33,148,0.17128125170711428,29
1,19,94,0.17128124833106995,1
4,12,28,0.17124999564839527,75
1,0,0,0.17099999263882637,2
5,156,129,0.17093749617924914,18
6,76,22,0.1706250011920929,6
5,120,94,0.17062499781604856,36
2,173,63,0.17059375112876296,39
2,154,82,0.17040625000663567,78
3,135,28,0.17037500214064494,22
1,173,41,0.17037500068545341,4
3,36,168,0.17037499696016312,4
2,173,127,0.1700000036507845,8
2,154,148,0.16999999806284904,2
5,118,94,0.16999999806284904,7
5,146,93,0.16999999521067366,30
3,18,147,0.16984375147148967,68
2,146,110,0.1696875013440149,71
3,3,103,0.1695312519732397,36
1,175,41,0.16946875303983688,2
2,1,28,0.16946875117719173,5
3,83,23,0.16906250058673322,85
5,75,0,0.16906249575549737,23
3,19,132,0.16890625131782144,33
3,51,0,0.16856250492855906,2
3,39,94,0.16856250166893005,4
3,60,162,0.1685625003883615,34
2,33,133,0.1676562501816079,11
3,165,82,0.1666562521859305,44
5,142,167,0.16624999622581527,35
2,2,160,0.16612499844632111,34
3,77,28,0.16584375128149986,4
3,1,10,0.16584375075763091,51
4,115,122,0.1653125009033829,11
2,154,0,0.16500000073574483,6
3,138,122,0.1645312497712439,124
3,12,147,0.16431249910965562,23
3,142,168,0.1639687503775349,195
6,113,28,0.16312500834465027,2
4,51,26,0.16312500834465027,1
4,1,38,0.16312500555068254,4
3,165,13,0.16312500415369868,110
5,156,97,0.16312500089406967,7
4,76,72,0.16312500089406967,3
3,65,85,0.16312499903142452,35
5,136,140,0.16312499850755557,19
4,73,61,0.16312499810010195,7
4,0,28,0.16312499810010195,3
4,175,92,0.16312499716877937,10
4,154,93,0.16312499687774107,40
5,176,141,0.1631249962374568,13
4,39,159,0.1631249962374568,5
4,12,26,0.16312499530613422,15
4,19,133,0.16312499530613422,18
5,1,128,0.16312499530613422,10
2,3,98,0.16275000107998494,90
3,74,170,0.16256250205333345,40
3,120,160,0.16246875055367127,36
2,33,127,0.1622187573229894,9
2,51,151,0.16221875010523945,11
3,146,43,0.1622187492903322,63
5,145,92,0.16218749631661922,32
1,145,23,0.16193750116508454,14
1,12,43,0.16153124900301918,31
2,0,72,0.1613125056028366,1
1,4,10,0.16131250164471567,65
4,138,140,0.1609374982654117,10
5,88,0,0.16093749727588147,16
5,175,98,0.16093749547144398,31
3,117,159,0.16040625295136124,6
3,27,167,0.16040625015739352,25
1,1,72,0.16040624678134918,1
5,154,133,0.1599999964237213,10
4,0,123,0.15968750102911144,6
2,86,141,0.15950000117300078,41
3,74,167,0.15950000082375482,48
6,86,63,0.15937500447034836,2
3,155,122,0.15909375171759166,55
2,113,41,0.15859375149011612,2
3,116,43,0.1585937498603016,28
3,49,94,0.15859374403953552,1
4,0,162,0.15843749669147655,8
3,2,148,0.15800000308081508,17
3,136,140,0.15793750116426963,15
2,75,160,0.1578124994848622,126
1,154,58,0.15768750192364678,33
2,86,153,0.15768749435665086,8
6,154,22,0.15749999205581844,6
2,14,160,0.15737499871465843,353
3,77,23,0.15728125139139593,20
5,165,122,0.15718749817460775,14
3,173,102,0.15690625354181975,11
1,115,140,0.1569062475755345,39
3,65,96,0.1567812504945323,17
3,65,82,0.15678124740952626,15
2,51,26,0.15678124129772186,1
3,4,129,0.15662499831523746,22
1,4,22,0.15659375028917566,452
6,77,22,0.15656249411404133,4
2,154,102,0.15612499875715002,13
3,1,38,0.15587500482797623,4
2,39,25,0.15587500482797623,2
3,175,95,0.15587500215042382,17
3,146,41,0.15587500168476254,13
2,121,41,0.15587500110268593,4
2,19,160,0.15587500028777868,67
3,115,61,0.1558749993564561,25
2,51,130,0.15587499924004078,7
3,117,23,0.15584374977333937,53
4,4,97,0.15531249647028744,17
2,173,97,0.1552499989629723,68
4,14,162,0.15499999589519575,62
4,2,133,0.15499999589519575,24
2,77,170,0.15484375169035047,21
4,3,95,0.15468749654246494,17
3,83,167,0.1542187484446913,16
3,73,159,0.15406250394880772,4
1,145,72,0.15406250208616257,2
5,88,84,0.15406250115484,8
4,116,61,0.15406249929219484,5
5,88,99,0.15406249836087227,11
6,155,28,0.15406249836087227,8
4,165,41,0.1540624974295497,6
4,18,0,0.1540624974295497,8
3,65,92,0.15406249678926542,16
4,138,71,0.15406249556690454,16
4,146,13,0.15406249556690454,15
4,9,147,0.15406249556690454,15
4,74,41,0.15406249463558197,1
2,2,127,0.15399999916553497,2
1,88,147,0.15393749601207674,12
4,120,0,0.15343750547617674,5
2,137,28,0.15315625310176983,25
2,33,26,0.15315625118091702,2
3,73,41,0.15315625071525574,2
2,138,28,0.15315625036600977,27
2,2,99,0.1528437496162951,29
5,145,93,0.15281249571125954,29
2,135,126,0.15243749822548125,88
2,173,110,0.15240625303704292,92
3,39,127,0.15225000015925616,36
3,36,133,0.1522499993443489,5
3,119,72,0.1522499993443489,2
6,76,123,0.15187500417232513,1
2,115,160,0.1516250006388873,65
4,74,171,0.15156249940628186,16
4,3,93,0.15156249568099156,20
4,4,93,0.15156249568099156,19
2,173,104,0.15134375175694004,57
2,65,96,0.15134375006891787,9
3,175,63,0.1505312500812579,28
2,154,63,0.15040624912944622,48
1,4,127,0.15000000223517418,2
4,2,148,0.14999999664723873,7
2,120,168,0.1498750038444996,22
5,135,94,0.14968749758554623,15
2,146,58,0.14953124936437234,29
4,14,147,0.14906249596970156,51
2,2,147,0.14900000393390656,1
3,77,170,0.1487812523264438,13
5,115,127,0.14874999574385583,16
2,136,41,0.14862499717855826,14
1,150,96,0.14859375086962245,9
3,2,103,0.14850000220758375,32
2,113,97,0.14850000105798244,6
5,1,153,0.14812499849358574,24
5,3,160,0.14812499843537807,7
4,3,123,0.14812499756226316,10
5,154,98,0.1481249969219789,93
5,165,123,0.14812499668914825,20
3,135,102,0.14784375170711428,25
2,150,28,0.14771875052247196,20
2,165,13,0.14771875011501834,56
2,73,126,0.14746874873526394,10
2,137,94,0.147343747143168,25
3,145,167,0.14681250043213367,13
6,118,63,0.14624999812804163,6
1,176,123,0.14590625005075708,15
5,145,97,0.1453124958788976,19
3,137,43,0.1450000015902333,66
1,176,102,0.14500000001862645,3
4,74,127,0.14499999955296516,3
4,73,140,0.14499999769032001,8
4,51,162,0.14499999769032001,5
4,39,160,0.14499999675899744,12
5,117,159,0.14499999675899744,11
2,60,159,0.1449999965261668,13
4,12,132,0.14499999582767487,14
5,112,147,0.14499999582767487,16
4,121,71,0.14499999582767487,16
6,64,103,0.14499999582767487,1
3,77,167,0.14496875170152634,14
3,175,102,0.1449687498388812,5
1,150,23,0.14471875301387627,43
2,113,72,0.14409375190734863,2
3,155,148,0.14403125079115853,13
2,173,95,0.1438437536417041,75
4,4,95,0.14374999684514478,15
4,121,81,0.14343749708496034,27
2,155,104,0.1431875033886172,82
3,116,61,0.14318749570520595,9
4,175,125,0.14312499994412065,25
5,2,162,0.1428125003585592,9
3,115,159,0.14262500079348683,14
3,75,168,0.14253125077812,43
5,142,170,0.1424999968148768,34
5,115,147,0.14249999594176188,18
3,75,72,0.14228125312365592,5
3,165,58,0.14228125178487971,69
2,121,72,0.14228125102818012,4
1,176,58,0.1422812506207265,35
2,176,103,0.1422812485252507,11
3,150,81,0.1415312519093277,161
2,173,123,0.14150000279187225,53
3,165,93,0.14140625069558155,29
2,87,130,0.1413750033825636,7
1,19,133,0.14137499779462814,5
3,154,125,0.14131249996717088,74
1,138,23,0.14109374870895408,59
5,119,160,0.14093749603489414,25
3,156,43,0.14046874962514266,31
5,175,129,0.14031249686377123,18
5,75,162,0.14031249680556357,50
4,3,167,0.14000000059604645,1
4,3,168,0.14000000059604645,1
4,4,0,0.14000000059604645,1
5,145,122,0.13999999914085492,6
4,154,148,0.139999995008111,2
3,118,23,0.13996875155135058,46
1,165,94,0.13978124677669257,7
3,137,94,0.13968750170897692,24
1,176,95,0.13956250075716525,15
1,120,147,0.1394999958574772,2
1,12,153,0.13912499937578104,90
5,165,140,0.13906250055879354,4
5,146,123,0.13906249694991857,15
4,74,168,0.13874999637482688,75
2,73,61,0.1386562529951334,8
1,176,93,0.13865625043399632,23
3,173,123,0.13831250136718154,34
1,53,46,0.13828125223517418,2
2,175,127,0.13800000213086605,4
3,115,168,0.13800000143237412,22
4,12,151,0.13781249604653567,15
3,30,41,0.137750000692904,5
1,3,122,0.13700000196695328,2
5,119,161,0.13687499793013558,7
6,76,101,0.13687499793013558,17
4,136,140,0.1368749961256981,18
2,156,61,0.13684375147568062,9
3,33,97,0.1368437500204891,9
3,60,160,0.1368437494384125,37
3,135,72,0.13684374885633588,17
3,73,72,0.1368437483906746,2
3,1,71,0.1368437479250133,11
3,12,167,0.13621875119861215,20
6,3,104,0.13593751192092896,1
6,108,170,0.13593751192092896,1
1,154,11,0.13593750161817297,57
5,119,91,0.13593749981373549,6
4,39,94,0.1359374988824129,4
4,0,43,0.13593749795109034,8
5,73,167,0.13593749795109034,11
5,83,148,0.1359374975436367,48
4,150,126,0.13593749736901373,45
4,118,72,0.13593749701976776,8
5,88,161,0.1359374960884452,12
4,146,11,0.1359374960884452,15
4,116,168,0.1359374960884452,14
4,112,170,0.1359374960884452,14
4,60,161,0.1359374960884452,8
5,173,102,0.13531249668449163,9
2,4,99,0.1352499971690122,36
1,88,84,0.13500000536441803,1
3,114,140,0.13475000215112232,45
5,142,160,0.1346874965238385,70
4,76,140,0.1343749977531843,36
4,77,140,0.13437499664723873,9
3,75,41,0.13412500079721212,5
5,83,132,0.13406250055413693,34
4,87,133,0.13406249886611477,22
1,2,167,0.13400000520050526,2
2,74,168,0.13378124989685602,136
3,83,170,0.13368749932851642,12
5,173,92,0.1334374972502701,33
3,173,58,0.1332187519292347,67
1,176,11,0.13321875099791214,55
1,3,92,0.13306250068126246,10
2,74,160,0.13284374809882138,262
4,74,140,0.1328124970314093,16
1,1,127,0.13231250224635005,3
3,121,72,0.1323124999180436,5
2,145,140,0.13231249898672104,2
2,155,127,0.1314999993192032,21
2,76,167,0.1314999976893887,107
2,165,38,0.13140625023515895,19
1,144,61,0.13140624738298357,9
1,3,127,0.13099999725818634,2
2,87,133,0.13059375120792538,26
1,155,41,0.1305000027641654,8
2,51,148,0.1305000006686896,12
1,144,43,0.13049999892245978,27
2,108,167,0.13040624849963933,55
1,155,102,0.13031249528285116,6
4,87,148,0.12999999942258,16
6,114,171,0.12999999895691872,2
5,155,170,0.12999999895691872,6
1,4,82,0.1299999987531919,46
4,5,159,0.12999999709427357,2
4,173,170,0.12999999523162842,1
4,175,163,0.12999999523162842,1
6,156,100,0.12999999523162842,1
4,4,170,0.12999999523162842,1
1,9,153,0.12959375040372834,48
1,18,167,0.12959374918136746,8
1,145,96,0.12937500327825546,2
2,146,122,0.12900000577792525,4
2,1,132,0.12900000251829624,20
1,74,170,0.12899999786168337,4
2,1,23,0.12868749827612191,7
4,4,123,0.12812499946448952,10
4,0,95,0.12812499812571332,13
3,51,94,0.12778125703334808,1
3,134,23,0.1276250007940689,84
3,87,160,0.12756250274833292,36
4,88,159,0.12750000035157427,15
4,145,28,0.1268750000745058,4
3,39,162,0.12687499972525984,13
1,144,72,0.12687499821186066,5
6,155,104,0.12687499821186066,1
6,121,104,0.12687499821186066,1
5,1,131,0.12687499728053808,10
4,87,130,0.12687499728053808,7
4,60,93,0.1268749963492155,12
4,74,22,0.1268749963492155,12
4,79,162,0.1268749963492155,9
4,136,43,0.1268749963492155,13
2,155,95,0.126718752013403,48
4,88,168,0.12656249734573066,18
2,156,126,0.12637500195705798,43
5,120,0,0.1262499977601692,7
3,145,170,0.1259687498677522,13
4,175,102,0.12531249970197678,4
5,155,99,0.12531249673338607,14
4,12,133,0.12531249673338607,16
3,0,61,0.1250625024549663,5
3,121,28,0.12506250105798244,5
2,12,160,0.1250625002430752,53
2,138,41,0.12506249971920624,12
3,173,126,0.1250000020954758,30
2,150,94,0.12499999834108166,16
2,156,94,0.12499999643478077,14
5,4,103,0.1246874972130172,12
5,77,167,0.12437499646330252,9
3,155,99,0.12431250227382407,79
1,3,125,0.1239999991375953,8
3,165,22,0.12396875087870285,574
4,138,126,0.12374999816529453,49
4,155,123,0.12343750154832378,14
2,12,168,0.12325000390410423,32
1,138,96,0.12318750125996303,8
2,87,132,0.1230000004870817,20
4,73,94,0.12249999959021807,3
5,175,97,0.12249999836785719,12
4,136,94,0.12249999830964953,22
4,115,167,0.12249999650521204,17
4,115,170,0.12249999650521204,17
3,3,129,0.12196874983783346,20
4,137,126,0.12187499774154276,53
2,138,94,0.12153124838368967,19
3,21,43,0.12143749982351437,27
2,88,147,0.12131250335369259,19
5,156,92,0.12124999752268195,23
5,76,160,0.12124999664956704,32
5,1,84,0.12062500044703484,4
1,176,63,0.1205312511883676,12
2,64,152,0.12053125095553696,26
3,60,94,0.12053125083912164,13
3,79,162,0.12053125019883737,18
2,64,147,0.12053125002421439,13
3,175,93,0.12018750036077108,23
6,173,22,0.11999999731779099,4
6,14,168,0.11999999731779099,4
5,145,123,0.11999999661929905,16
3,3,109,0.11978125222958624,42
5,75,161,0.11968749656807631,11
2,145,28,0.11962499981746078,8
1,173,43,0.11962499929359183,39
3,60,127,0.11962499842047691,31
5,88,123,0.11937499791383743,8
2,113,140,0.11890625160594936,39
5,107,147,0.11874999658903107,13
3,73,43,0.11871875106589869,20
3,115,28,0.11871874961070716,9
2,1,133,0.11853125182096846,28
1,2,63,0.11824999575037509,18
5,0,123,0.11812499753432348,14
5,137,91,0.11812499666120857,20
3,154,90,0.11806250059453305,82
3,12,57,0.11784375042770989,255
4,33,159,0.11781250406056643,3
4,124,123,0.11781250312924385,2
4,0,171,0.11781250033527613,6
3,75,43,0.11781249981140718,37
4,149,140,0.11781249940395355,6
4,113,61,0.11781249847263098,5
4,175,38,0.1178124975413084,6
4,65,84,0.11781249660998583,11
5,112,140,0.11781249660998583,12
4,65,128,0.11781249660998583,13
4,19,127,0.11781249660998583,13
4,112,167,0.11781249660998583,12
4,18,127,0.11781249660998583,13
4,65,102,0.11781249660998583,13
2,150,81,0.11775000022316817,216
3,173,97,0.1173750000889413,37
5,156,104,0.11718749668216333,19
2,137,81,0.11712499886925798,228
2,1,171,0.11709375001373701,8
2,3,148,0.11700000055134296,2
2,154,126,0.11690625140909106,40
2,117,140,0.11690625129267573,4
3,79,159,0.11690625082701445,16
3,115,147,0.11681249795947224,8
5,0,102,0.11624999903142452,3
2,176,129,0.11600000114412978,12
3,27,170,0.11600000003818423,21
2,18,162,0.11599999974714592,36
2,146,82,0.11553124859347008,44
3,119,41,0.11509375274181366,2
4,73,81,0.11468749988125637,34
2,154,122,0.11428125156089664,14
2,88,168,0.11428125030943193,34
1,19,127,0.11418750137090683,2
2,175,43,0.11418749846052378,16
2,119,147,0.11399999912828207,4
3,173,90,0.11393750198476482,40
2,1,161,0.11356250091921538,6
4,136,23,0.11343749798834324,52
3,124,170,0.11340625167940743,39
3,119,43,0.11328125093132257,15
3,137,28,0.11328125075669959,15
1,107,140,0.11328125040745363,51
2,65,171,0.11328124860301614,9
2,145,81,0.1131562491209479,127
4,173,22,0.11312499712221324,81
3,154,123,0.1130624997895211,49
2,60,103,0.1123750014230609,8
2,116,162,0.11237499985145405,22
2,113,81,0.11237499862909317,2
3,154,95,0.11234374907508027,45
3,76,167,0.11228125213528983,19
4,154,102,0.11218749912222847,11
3,119,168,0.1120000013615936,8
2,83,147,0.1118437462428119,17
1,3,22,0.11156250050407834,211
6,76,148,0.11156249768100679,16
5,136,91,0.11156249686609954,34
3,60,159,0.11146874993573874,22
2,136,43,0.11146874871337786,42
1,165,140,0.11134375192341395,15
3,173,125,0.11103125219233334,47
1,4,122,0.11100000143051147,2
3,173,159,0.11100000143051147,1
2,119,168,0.11099999901489355,16
4,155,129,0.11062499729450792,19
2,51,103,0.11056250333786011,1
2,137,41,0.11056250013643876,10
3,173,22,0.11006249955971725,467
5,173,122,0.10999999864725396,12
5,155,127,0.10999999742489308,11
5,173,123,0.10999999690102413,18
3,36,127,0.1096562520833686,14
3,116,160,0.10925000009592623,36
3,75,147,0.10921874997438863,15
3,0,94,0.10899999737739563,1
3,5,159,0.10899999737739563,2
4,51,159,0.10875000432133675,2
4,39,26,0.10875000152736902,2
6,67,11,0.10875000059604645,1
6,154,104,0.10875000059604645,1
4,79,94,0.10874999966472387,8
5,149,140,0.1087499987334013,6
4,173,38,0.10874999780207872,9
5,113,94,0.10874999780207872,5
5,1,141,0.10874999780207872,9
3,121,61,0.1087499973946251,18
5,115,171,0.10874999687075615,11
2,155,90,0.10859375198197085,90
4,118,23,0.10843749827472493,25
1,176,13,0.10784375196089968,48
2,9,160,0.10784375097136945,45
3,36,162,0.10784374736249447,5
1,1,23,0.10781250218860805,7
3,149,140,0.10781250114087015,17
5,4,129,0.10749999759718776,16
2,155,140,0.10737500217510387,3
3,65,161,0.10693749983329326,19
2,39,162,0.10693749925121665,14
4,117,23,0.10656249697785825,22
5,156,102,0.10624999739229679,11
1,176,10,0.10603125131456181,47
3,112,61,0.1060312501504086,9
3,150,41,0.10603124951012433,8
2,173,109,0.10531250126950908,122
4,150,81,0.10531249758787453,65
3,155,11,0.10512500302866101,104
3,173,10,0.10512500238837674,68
3,79,168,0.10512499930337071,19
3,175,163,0.10500000044703484,2
2,154,127,0.10490625006787013,13
4,0,81,0.10468749894062057,47
5,2,90,0.10468749789288267,18
5,4,99,0.10437499702675268,10
1,1,41,0.1042187511920929,1
2,121,43,0.10421875061001629,34
1,1,43,0.10421874874737114,10
4,155,125,0.10406249738298357,22
3,175,168,0.10400000214576721,1
3,83,140,0.10378125053830445,11
2,16,43,0.10378125008719508,148
4,88,23,0.10374999884516001,14
3,154,126,0.10346874987590127,48
4,115,140,0.10343749728053808,10
3,36,94,0.10331250308081508,2
1,154,10,0.10331250168383121,46
2,155,10,0.10331250046147034,53
2,76,170,0.1032812500197906,89
1,4,92,0.10318750189617276,10
3,124,167,0.1031875004991889,42
3,4,109,0.10306250170106068,50
1,154,13,0.10240625077858567,46
2,60,132,0.10240624903235584,31
2,65,85,0.10240624856669456,20
3,19,148,0.10231250047218055,33
3,155,63,0.10196875098336022,75
1,115,147,0.10162499849684536,7
4,1,151,0.10156249790452421,18
2,121,61,0.10150000092107803,15
2,108,170,0.1007812506868504,46
5,2,161,0.10062499711057171,6
2,86,103,0.10059375315904617,1
3,136,38,0.10059375042328611,16
2,150,41,0.10059374762931839,8
5,83,162,0.10031249944586307,49
4,1,122,0.10000000149011612,1
5,175,0,0.10000000149011612,1
4,77,94,0.10000000149011612,1
5,169,0,0.10000000149011612,1
5,77,140,0.09999999962747097,3
5,119,0,0.09999999892897904,4
5,175,148,0.09999999776482582,3
4,87,132,0.09999999718274921,12
6,176,104,0.09968750178813934,1
2,113,61,0.09968750091502443,8
3,112,167,0.09968750074040145,11
6,68,11,0.0996874999254942,3
4,146,38,0.0996874999254942,3
4,88,99,0.09968749899417162,6
4,65,96,0.09968749899417162,7
4,0,92,0.09968749899417162,3
2,60,130,0.09968749852851033,30
5,117,140,0.09968749806284904,3
4,136,72,0.09968749806284904,7
4,33,160,0.09968749806284904,7
4,60,103,0.09968749806284904,8
4,165,28,0.09968749806284904,7
4,176,98,0.09968749806284904,8
4,18,94,0.09968749713152647,10
4,60,130,0.09968749713152647,11
5,86,100,0.09968749713152647,11
4,116,152,0.09968749713152647,9
4,145,71,0.09968749713152647,11
4,150,43,0.09968749713152647,10
5,112,160,0.09968749713152647,11
4,176,109,0.09968749713152647,9
1,119,147,0.0995624978095293,2
6,121,63,0.09937499882653356,3
4,154,81,0.09937499830266461,64
3,115,23,0.09912499974598177,33
4,1,125,0.09906249772757292,7
3,2,171,0.09896874893456697,21
2,138,81,0.09887499971955549,232
2,88,160,0.09884375042747706,44
3,76,170,0.09884374972898513,15
2,1,148,0.09881250004400499,25
3,112,170,0.09878125134855509,10
4,2,123,0.09812499897088856,10
5,120,127,0.09812499722465873,10
3,175,167,0.09799999743700027,1
3,4,159,0.09799999743700027,1
2,120,85,0.09796874225139618,1
3,146,28,0.09787500108359382,13
2,155,11,0.09787499986123294,61
4,51,28,0.09749999712221324,7
4,2,97,0.09718749724561349,14
3,173,170,0.09700000286102295,1
3,39,160,0.09696874918881804,23
6,135,63,0.09656249772524461,7
3,150,43,0.09606250107754022,41
1,1,61,0.09606249915668741,5
3,1,132,0.09600000060163438,11
5,165,95,0.09593749803025275,18
2,83,159,0.0959062492911471,24
2,173,122,0.09499999994295649,16
2,173,10,0.0942500025848858,37
1,176,127,0.09425000101327896,2
3,12,170,0.09425000101327896,18
3,65,171,0.09425000014016405,17
3,1,0,0.09399999678134918,1
2,146,140,0.09399999678134918,1
3,3,168,0.09399999678134918,1
2,155,122,0.09371875051874667,17
3,155,13,0.0933437529602088,90
3,73,28,0.09334375016624108,3
2,60,151,0.09334374987520278,35
4,115,23,0.09312499774387106,12
2,73,23,0.092843750375323,9
4,2,95,0.09281249827472493,14
5,120,162,0.09281249827472493,14
4,144,23,0.0924999977578409,73
3,73,61,0.09243750077439472,7
3,119,61,0.09243749571032822,8
5,75,127,0.09218749770661816,21
4,73,126,0.09187500015832484,10
2,33,162,0.09153125085867941,8
3,36,160,0.09153125062584877,13
2,112,167,0.09153125021839514,35
2,65,161,0.09153124928707257,9
2,175,28,0.0915312459692359,6
5,3,103,0.09093749796738848,8
5,4,98,0.09093749744351953,19
1,0,96,0.09084374806843698,2
2,3,99,0.09081250043527689,27
2,87,148,0.09081249785958789,21
4,33,94,0.09062500391155481,2
4,87,103,0.09062500298023224,1
3,51,159,0.09062500298023224,2
4,39,147,0.09062500018626451,3
2,176,98,0.0906249993131496,31
5,1,96,0.09062499925494194,2
4,65,92,0.09062499925494194,6
4,86,72,0.09062499925494194,2
6,108,130,0.09062499925494194,2
4,51,160,0.09062499832361937,7
4,155,38,0.09062499832361937,7
4,39,168,0.09062499832361937,7
4,86,131,0.09062499832361937,6
4,4,58,0.09062499739229679,8
4,60,85,0.09062499739229679,10
5,145,167,0.09062499739229679,10
4,67,10,0.09062499739229679,8
4,87,161,0.09062499739229679,4
4,74,71,0.09062499739229679,9
5,107,160,0.09062499739229679,10
5,73,170,0.09062499739229679,8
4,165,11,0.09062499739229679,10
4,3,58,0.09062499739229679,8
3,165,0,0.09015624900348485,6
5,3,0,0.09000000357627869,1
4,4,122,0.09000000054948032,4
4,3,122,0.09000000054948032,4
5,173,163,0.08999999985098839,3
3,175,148,0.08999999891966581,4
5,0,162,0.08999999798834324,2
5,75,140,0.08999999793013558,7
5,173,93,0.08999999746447429,18
5,156,122,0.08999999746447429,16
5,113,167,0.08999999746447429,18
2,155,98,0.08993750036461279,48
2,19,168,0.08971875184215605,20
3,173,95,0.08971875147835817,30
2,65,92,0.08971875027054921,8
3,149,41,0.08971875009592623,15
1,3,11,0.08971874992130324,32
3,75,159,0.08971874945564196,25
1,173,81,0.08924999955343083,198
3,138,90,0.08924999902956188,141
2,86,171,0.08881250233389437,4
2,144,61,0.08881250047124922,32
1,51,28,0.08868749748216942,6
1,12,81,0.0884999962290749,16
3,138,95,0.08812500080966856,83
2,51,25,0.08790625631809235,1
3,150,71,0.08790625166147947,43
3,145,13,0.08790625154506415,65
3,65,97,0.08790624822722748,15
2,87,127,0.08781250275205821,5
3,4,148,0.08700000401586294,2
1,19,159,0.0869999984279275,2
2,146,125,0.08656250186322723,33
4,154,82,0.08656249783234671,38
4,3,90,0.08656249759951606,20
2,156,140,0.08634375192923471,18
5,146,102,0.08624999970197678,2
4,2,93,0.08624999754829332,14
3,75,61,0.0860937534016557,14
3,135,81,0.0860937510151416,13
1,2,71,0.08609374624211341,16
4,137,81,0.08593749831197783,59
3,75,160,0.08571875124471262,61
5,3,129,0.08562499808613211,13
5,145,95,0.08562499762047082,16
6,165,22,0.08531250065425411,12
5,2,102,0.0853124987334013,3
5,2,99,0.08531249850057065,5
3,49,159,0.08518750220537186,2
2,79,162,0.08518749964423478,17
